Location,Year,Month,average_temp,Season
Ballarat,2016,July,7.224193548387096,Winter
Ballarat,2016,August,7.943548387096774,Winter
Ballarat,2016,September,9.426666666666666,Spring
Ballarat,2016,October,10.6,Spring
Ballarat,2016,November,13.428333333333333,Spring
Ballarat,2016,December,17.34516129032258,Summer
Ballarat,2017,January,19.833870967741937,Summer
Ballarat,2017,February,17.835714285714285,Summer
Ballarat,2017,March,19.14516129032258,Autumn
Ballarat,2017,April,13.046666666666667,Autumn
Ballarat,2017,May,9.42741935483871,Autumn
Ballarat,2017,June,7.102,Winter
Bendigo,2008,December,18.14516129032258,Summer
Bendigo,2009,January,22.99516129032258,Summer
Bendigo,2009,February,22.932142857142857,Summer
Bendigo,2009,March,18.941935483870967,Autumn
Bendigo,2009,April,14.511666666666667,Autumn
Bendigo,2009,May,12.095161290322581,Autumn
Bendigo,2009,June,8.64,Winter
Bendigo,2009,July,7.837096774193548,Winter
Bendigo,2009,August,9.635483870967741,Winter
Bendigo,2009,September,10.696666666666667,Spring
Bendigo,2009,October,13.859677419354838,Spring
Bendigo,2009,November,21.831666666666667,Spring
Bendigo,2009,December,20.232258064516127,Summer
Bendigo,2010,January,22.55862068965517,Summer
Bendigo,2010,February,23.333928571428572,Summer
Bendigo,2010,March,19.303225806451614,Autumn
Bendigo,2010,April,16.009999999999998,Autumn
Bendigo,2010,May,11.085483870967742,Autumn
Bendigo,2010,June,8.1,Winter
Bendigo,2010,July,7.612903225806452,Winter
Bendigo,2010,August,8.053225806451612,Winter
Bendigo,2010,September,9.7716666666666665,Spring
Bendigo,2010,October,13.906451612903226,Spring
Bendigo,2010,November,17.23,Spring
Bendigo,2010,December,18.666129032258066,Summer
Bendigo,2011,January,21.766129032258064,Summer
Bendigo,2011,February,20.8125,Summer
Bendigo,2011,March,17.558064516129033,Autumn
Bendigo,2011,April,14.046451612903226,Autumn
Bendigo,2011,May,10.343548387096774,Autumn
Bendigo,2011,June,8.733333333333334,Winter
Bendigo,2011,July,8.174193548387096,Winter
Bendigo,2011,August,9.65,Winter
Bendigo,2011,September,11.495,Spring
Bendigo,2011,October,14.479032258064516,Spring
Bendigo,2011,November,18.52,Spring
Bendigo,2011,December,19.825806451612902,Summer
Bendigo,2012,January,22.69516129032258,Summer
Bendigo,2012,February,21.6,Summer
Bendigo,2012,March,17.482258064516127,Autumn
Bendigo,2012,April,14.721666666666666,Autumn
Bendigo,2012,May,10.038709677419355,Autumn
Bendigo,2012,June,7.885,Winter
Bendigo,2012,July,8.182258064516128,Winter
Bendigo,2012,August,8.074193548387097,Winter
Bendigo,2012,September,11.181666666666667,Spring
Bendigo,2012,October,13.630645161290323,Spring
Bendigo,2012,November,18.565,Spring
Bendigo,2012,December,21.34975,Summer
Bendigo,2012,December,21.34975,Summer
Bendigo,2013,January,22.883870967741935,Summer
Bendigo,2013,February,27.46064516129032,Summer
Bendigo,2013,March,20.503225806451614,Autumn
Bendigo,2013,April,15.92,Autumn
Bendigo,2013,May,10.820967741935483,Autumn
Bendigo,2013,June,9.186666666666667,Winter
Bendigo,2013,July,8.817741935483872,Winter
Bendigo,2013,August,9.403225806451614,Winter
Bendigo,2013,September,12.681666666666667,Spring
Bendigo,2013,October,13.238709677419354,Spring
Bendigo,2013,November,16.503333333333334,Spring
Bendigo,2013,December,20.27741935483871,Summer
Bendigo,2014,January,23.958064516129035,Summer
Bendigo,2014,February,23.710714285714285,Summer
Bendigo,2014,March,19.991935483870968,Autumn
Bendigo,2014,April,15.443333333333333,Autumn
Bendigo,2014,May,12.285483870967742,Autumn
Bendigo,2014,June,9.7716666666666665,Winter
Bendigo,2014,July,7.703225806451613,Winter
Bendigo,2014,August,8.898387096774194,Winter
Bendigo,2014,September,11.913333333333334,Spring
Bendigo,2014,October,15.611290322580645,Spring
Bendigo,2014,November,18.515,Spring
Bendigo,2014,December,21.108064516129033,Summer
Bendigo,2015,January,21.86774193548387,Summer
Bendigo,2015,February,23.694642857142856,Summer
Bendigo,2015,March,17.43225806451613,Autumn
Bendigo,2015,April,14.511666666666667,Autumn
Bendigo,2015,May,11.143548387096775,Autumn
Bendigo,2015,June,8.313333333333333,Winter
Bendigo,2015,July,6.658064516129032,Winter
Bendigo,2015,August,8.429032258064517,Winter
Bendigo,2015,September,11.06,Spring
Bendigo,2015,October,18.898387096774194,Spring
Bendigo,2015,November,18.918333333333333,Spring
Bendigo,2015,December,23.22741935483871,Summer
Bendigo,2016,January,23.23548387096774,Summer
Bendigo,2016,February,22.720689655172414,Summer
Bendigo,2016,March,22.119354838709675,Autumn
Bendigo,2016,April,16.44,Autumn
Bendigo,2016,May,12.324193548387097,Autumn
Bendigo,2016,June,8.596666666666668,Winter
Bendigo,2016,July,9.111290322580645,Winter
Bendigo,2016,August,9.154838709677419,Winter
Bendigo,2016,September,11.011666666666667,Spring
Bendigo,2016,October,12.595161290322581,Spring
Bendigo,2016,November,16.81833333333333,Spring
Bendigo,2016,December,21.02258064516129,Summer
Bendigo,2017,January,23.114516129032257,Summer
Bendigo,2017,February,21.06607142857143,Summer
Bendigo,2017,March,22.26290322580645,Autumn
Bendigo,2017,April,15.251666666666667,Autumn
Bendigo,2017,May,11.02962962962963,Autumn
Bendigo,2017,June,8.054,Winter
Brisbane,2008,July,15.501612903225807,Winter
Brisbane,2008,August,15.274193548387096,Winter
Brisbane,2008,September,19.52,Spring
Brisbane,2008,October,19.705172413793104,Spring
Brisbane,2008,November,23.72,Spring
Brisbane,2008,December,25.466129032258063,Summer
Brisbane,2009,January,25.72,Summer
Brisbane,2009,February,25.70714285714286,Summer
Brisbane,2009,March,24.55,Autumn
Brisbane,2009,April,22.611666666666668,Autumn
Brisbane,2009,May,19.003225806451614,Autumn
Brisbane,2009,June,16.458333333333332,Winter
Brisbane,2009,July,15.783870967741935,Winter
Brisbane,2009,August,18.780645161290323,Winter
Brisbane,2009,September,20.18,Spring
Brisbane,2009,October,21.729032258064517,Spring
Brisbane,2009,November,24.586666666666666,Spring
Brisbane,2009,December,25.90483870967742,Summer
Brisbane,2010,January,26.538709677419355,Summer
Brisbane,2010,February,26.044642857142858,Summer
Brisbane,2010,March,24.293548387096774,Autumn
Brisbane,2010,April,22.718333333333334,Autumn
Brisbane,2010,May,18.865,Autumn
Brisbane,2010,June,16.64666666666667,Winter
Brisbane,2010,July,16.79193548387097,Winter
Brisbane,2010,August,16.411290322580644,Winter
Brisbane,2010,September,20.148333333333333,Spring
Brisbane,2010,October,20.366129032258065,Spring
Brisbane,2010,November,22.52,Spring
Brisbane,2010,December,24.11774193548387,Summer
Brisbane,2011,January,25.40967741935484,Summer
Brisbane,2011,February,26.180357142857144,Summer
Brisbane,2011,March,24.516129032258064,Autumn
Brisbane,2011,April,19.612903225806452,Autumn
Brisbane,2011,May,18.101612903225806,Autumn
Brisbane,2011,June,15.62,Winter
Brisbane,2011,July,15.541935483870969,Winter
Brisbane,2011,August,16.891935483870967,Winter
Brisbane,2011,September,18.743333333333332,Spring
Brisbane,2011,October,20.775806451612905,Spring
Brisbane,2011,November,24.343333333333334,Spring
Brisbane,2011,December,23.175806451612903,Summer
Brisbane,2012,January,24.685,Summer
Brisbane,2012,February,25.45344827586207,Summer
Brisbane,2012,March,23.940322580645162,Autumn
Brisbane,2012,April,21.905,Autumn
Brisbane,2012,May,18.34516129032258,Autumn
Brisbane,2012,June,16.625,Winter
Brisbane,2012,July,16.216129032258063,Winter
Brisbane,2012,August,16.46290322580645,Winter
Brisbane,2012,September,19.493333333333332,Spring
Brisbane,2012,October,21.343548387096774,Spring
Brisbane,2012,November,23.268333333333334,Spring
Brisbane,2012,December,26.758583333333334,Summer
Brisbane,2012,December,26.758583333333334,Summer
Brisbane,2013,January,26.51551724137931,Summer
Brisbane,2013,February,31.81862068965517,Summer
Brisbane,2013,March,24.15,Autumn
Brisbane,2013,April,21.67,Autumn
Brisbane,2013,May,18.383870967741935,Autumn
Brisbane,2013,June,16.616666666666667,Winter
Brisbane,2013,July,17.198387096774194,Winter
Brisbane,2013,August,17.798387096774192,Winter
Brisbane,2013,September,21.043333333333333,Spring
Brisbane,2013,October,22.903225806451612,Spring
Brisbane,2013,November,23.298333333333332,Spring
Brisbane,2013,December,24.666129032258066,Summer
Brisbane,2014,January,26.085483870967742,Summer
Brisbane,2014,February,25.705357142857142,Summer
Brisbane,2014,March,24.664516129032258,Autumn
Brisbane,2014,April,23.03,Autumn
Brisbane,2014,May,19.988333333333333,Autumn
Brisbane,2014,June,17.948333333333334,Winter
Brisbane,2014,July,15.446774193548388,Winter
Brisbane,2014,August,17.275806451612905,Winter
Brisbane,2014,September,19.044999999999998,Spring
Brisbane,2014,October,22.220967741935482,Spring
Brisbane,2014,November,25.115000000000002,Spring
Brisbane,2014,December,25.548387096774192,Summer
Brisbane,2015,January,26.474193548387095,Summer
Brisbane,2015,February,25.10925925925926,Summer
Brisbane,2015,March,25.717741935483872,Autumn
Brisbane,2015,April,21.553703703703704,Autumn
Brisbane,2015,May,19.19655172413793,Autumn
Brisbane,2015,June,17.053333333333335,Winter
Brisbane,2015,July,15.654838709677419,Winter
Brisbane,2015,August,17.65483870967742,Winter
Brisbane,2015,September,18.73,Spring
Brisbane,2015,October,21.729032258064517,Spring
Brisbane,2015,November,24.473333333333333,Spring
Brisbane,2015,December,24.62741935483871,Summer
Brisbane,2016,January,25.655,Summer
Brisbane,2016,February,27,Summer
Brisbane,2016,March,25.325806451612902,Autumn
Brisbane,2016,April,23.663333333333334,Autumn
Brisbane,2016,May,21.01290322580645,Autumn
Brisbane,2016,June,17.328333333333333,Winter
Brisbane,2016,July,17.361290322580647,Winter
Brisbane,2016,August,17.419354838709676,Winter
Brisbane,2016,September,20.031666666666666,Spring
Brisbane,2016,October,21.098387096774193,Spring
Brisbane,2016,November,24.77,Spring
Brisbane,2016,December,25.60483870967742,Summer
Brisbane,2017,January,27.188333333333333,Summer
Brisbane,2017,February,27.56111111111111,Summer
Brisbane,2017,March,26.332758620689656,Autumn
Brisbane,2017,April,21.363793103448277,Autumn
Brisbane,2017,May,19.94516129032258,Autumn
Brisbane,2017,June,17.71,Winter
Cairns,2008,December,28.543548387096774,Summer
Cairns,2009,January,27.488709677419354,Summer
Cairns,2009,February,27.72142857142857,Summer
Cairns,2009,March,27.4,Autumn
Cairns,2009,April,26.173333333333332,Autumn
Cairns,2009,May,23.47741935483871,Autumn
Cairns,2009,June,22.78,Winter
Cairns,2009,July,21.837096774193547,Winter
Cairns,2009,August,22.920967741935485,Winter
Cairns,2009,September,24.815,Spring
Cairns,2009,October,25.024193548387096,Spring
Cairns,2009,November,25.715,Spring
Cairns,2009,December,27.570967741935483,Summer
Cairns,2010,January,27.64516129032258,Summer
Cairns,2010,February,28.3125,Summer
Cairns,2010,March,27.361290322580643,Autumn
Cairns,2010,April,25.990000000000002,Autumn
Cairns,2010,May,24.84032258064516,Autumn
Cairns,2010,June,23.758333333333333,Winter
Cairns,2010,July,24.15967741935484,Winter
Cairns,2010,August,23.766129032258064,Winter
Cairns,2010,September,26.201666666666668,Spring
Cairns,2010,October,26.011290322580646,Spring
Cairns,2010,November,26.69333333333333,Spring
Cairns,2010,December,27.956451612903226,Summer
Cairns,2011,January,27.509677419354837,Summer
Cairns,2011,February,27.132142857142856,Summer
Cairns,2011,March,27.31935483870968,Autumn
Cairns,2011,April,21.855483870967745,Autumn
Cairns,2011,May,23.043548387096774,Autumn
Cairns,2011,June,20.88,Winter
Cairns,2011,July,21.385483870967743,Winter
Cairns,2011,August,22.14516129032258,Winter
Cairns,2011,September,23.028333333333332,Spring
Cairns,2011,October,25.403225806451612,Spring
Cairns,2011,November,26.833333333333332,Spring
Cairns,2011,December,28.006451612903227,Summer
Cairns,2012,January,27.488709677419354,Summer
Cairns,2012,February,28.03965517241379,Summer
Cairns,2012,March,26.891935483870967,Autumn
Cairns,2012,April,25.35333333333333,Autumn
Cairns,2012,May,23.898387096774194,Autumn
Cairns,2012,June,21.226666666666667,Winter
Cairns,2012,July,21.906451612903226,Winter
Cairns,2012,August,21.95967741935484,Winter
Cairns,2012,September,23.903333333333332,Spring
Cairns,2012,October,25.151612903225807,Spring
Cairns,2012,November,26.625,Spring
Cairns,2012,December,33.28125,Summer
Cairns,2012,December,33.28125,Summer
Cairns,2013,January,28.337096774193547,Summer
Cairns,2013,February,22.66967741935484,Summer
Cairns,2013,March,27.09193548387097,Autumn
Cairns,2013,April,25.585,Autumn
Cairns,2013,May,24.256451612903227,Autumn
Cairns,2013,June,23.028333333333332,Winter
Cairns,2013,July,22.567741935483873,Winter
Cairns,2013,August,22.02258064516129,Winter
Cairns,2013,September,23.473333333333333,Spring
Cairns,2013,October,25.846774193548388,Spring
Cairns,2013,November,26.708333333333336,Spring
Cairns,2013,December,26.683870967741935,Summer
Cairns,2014,January,27.89516129032258,Summer
Cairns,2014,February,26.89107142857143,Summer
Cairns,2014,March,26.68225806451613,Autumn
Cairns,2014,April,26.411666666666665,Autumn
Cairns,2014,May,24.038709677419355,Autumn
Cairns,2014,June,22.508333333333333,Winter
Cairns,2014,July,21.059677419354838,Winter
Cairns,2014,August,21.89677419354839,Winter
Cairns,2014,September,23.101666666666667,Spring
Cairns,2014,October,24.941935483870967,Spring
Cairns,2014,November,27.02166666666667,Spring
Cairns,2014,December,28.420967741935485,Summer
Cairns,2015,January,28.795161290322582,Summer
Cairns,2015,February,27.69107142857143,Summer
Cairns,2015,March,27.85967741935484,Autumn
Cairns,2015,April,26.12666666666667,Autumn
Cairns,2015,May,24.366129032258065,Autumn
Cairns,2015,June,23.483333333333334,Winter
Cairns,2015,July,21.664516129032258,Winter
Cairns,2015,August,21.901666666666667,Winter
Cairns,2015,September,23.703333333333333,Spring
Cairns,2015,October,24.470967741935485,Spring
Cairns,2015,November,26.755,Spring
Cairns,2015,December,27.230645161290322,Summer
Cairns,2016,January,28.03548387096774,Summer
Cairns,2016,February,28.78965517241379,Summer
Cairns,2016,March,27.88225806451613,Autumn
Cairns,2016,April,26.685,Autumn
Cairns,2016,May,25.620967741935484,Autumn
Cairns,2016,June,23.741666666666667,Winter
Cairns,2016,July,23.029032258064515,Winter
Cairns,2016,August,22.383870967741935,Winter
Cairns,2016,September,25.045,Spring
Cairns,2016,October,25.574193548387097,Spring
Cairns,2016,November,27.36,Spring
Cairns,2016,December,27.88225806451613,Summer
Cairns,2017,January,28.412903225806453,Summer
Cairns,2017,February,28.205357142857142,Summer
Cairns,2017,March,28.387096774193548,Autumn
Cairns,2017,April,25.845,Autumn
Cairns,2017,May,24.448387096774194,Autumn
Cairns,2017,June,22.376,Winter
Canberra,2007,November,18.403333333333332,Spring
Canberra,2007,December,19.216129032258063,Summer
Canberra,2008,January,22.23709677419355,Summer
Canberra,2008,February,18.636206896551723,Summer
Canberra,2008,March,18.427419354838708,Autumn
Canberra,2008,April,12.341666666666667,Autumn
Canberra,2008,May,9.885483870967741,Autumn
Canberra,2008,June,9.475,Winter
Canberra,2008,July,5.8032258064516125,Winter
Canberra,2008,August,6.5854838709677415,Winter
Canberra,2008,September,10.936666666666667,Spring
Canberra,2008,October,15.108064516129032,Spring
Canberra,2008,November,17.05,Spring
Canberra,2008,December,18.579032258064515,Summer
Canberra,2009,January,22.51290322580645,Summer
Canberra,2009,February,21.523214285714285,Summer
Canberra,2009,March,19.219354838709677,Autumn
Canberra,2009,April,14.03,Autumn
Canberra,2009,May,10.343548387096774,Autumn
Canberra,2009,June,8.023333333333333,Winter
Canberra,2009,July,6.827419354838709,Winter
Canberra,2009,August,8.26774193548387,Winter
Canberra,2009,September,10.676666666666666,Spring
Canberra,2009,October,12.614516129032259,Spring
Canberra,2009,November,20.801785714285714,Spring
Canberra,2009,December,20.606451612903225,Summer
Canberra,2010,January,23.322222222222223,Summer
Canberra,2010,February,21.32037037037037,Summer
Canberra,2010,March,18.09032258064516,Autumn
Canberra,2010,April,14.273333333333333,Autumn
Canberra,2010,May,9.87258064516129,Autumn
Canberra,2010,June,6.796666666666667,Winter
Canberra,2010,July,6.248387096774193,Winter
Canberra,2010,August,7.0209677419354835,Winter
Canberra,2010,September,10.121666666666666,Spring
Canberra,2010,October,13.432258064516128,Spring
Canberra,2010,November,16.085,Spring
Canberra,2010,December,18.35,Summer
Canberra,2011,January,22.024193548387096,Summer
Canberra,2011,February,20.55357142857143,Summer
Canberra,2011,March,17.57741935483871,Autumn
Canberra,2011,April,14.061935483870968,Autumn
Canberra,2011,May,7.891935483870967,Autumn
Canberra,2011,June,7.136666666666667,Winter
Canberra,2011,July,5.758064516129032,Winter
Canberra,2011,August,8.609677419354838,Winter
Canberra,2011,September,10.025,Spring
Canberra,2011,October,13.175806451612903,Spring
Canberra,2011,November,17.9,Spring
Canberra,2011,December,16.95,Summer
Canberra,2012,January,20.053225806451614,Summer
